,url,lang,status,коэффициент уникальности всех слов,наличие ip-адреса в url,использование сервисов сокраения url,наличие сертификата,хороший netloc,длина url,кол-во @ в url,кол-во ! в url,кол-во + в url,кол-во [ и ] в url,кол-во ( и ) в url,"кол-во , в url",кол-во $ в url,кол-во ; в url,кол-во пропусков в url,кол-во & в url,кол-во // в url,кол-во / в url,кол-во = в url,кол-во % в url,кол-во ? в url,кол-во _ в url,кол-во - в url,кол-во . в url,кол-во : в url,кол-во * в url,кол-во | в url,кол-во ~ в url,кол-во http токенов в url,https,соотношение цифр в url,кол-во цифр в url,кол-во фишинговых слов в url,кол-во слов в url,tld в пути url,tld в поддомене url,tld на плохой позиции url,ненормальный поддомен url,кол-во перенаправлений на сайт,кол-во перенаправлений на другие домены,случайный домен,кол-во случайных слов в url,кол-во случайных слов в хосте url,кол-во случайных слов в пути url,кол-во повторяющих последовательностей в url,кол-во повторяющих последовательностей в хосте url,кол-во повторяющих последовательностей в пути url,наличие punycode,домен в брендах,юренд в пути url,кол-во www в url,кол-во com в url,наличие порта в url,кол-во слов в url,средняя длина слова в url,максимальная длина слова в url,минимальная длина слова в url,префикс суффикс в url,кол-во поддоменов,кол-во визульно схожих доменов,степень сжатия страницы,кол-во полей ввода/вывода в основном контексте страницы,соотношение кода в странице в основном контексте страницы,кол-во всех ссылок в основном контексте страницы,соотношение внутренних ссылок на сайты со всеми в основном контексте страницы,соотношение внешних ссылок на сайты со всеми в основном контексте страницы,соотношение пустых ссылок на сайты со всеми в основном контексте страницы,соотношение внутренних CSS со всеми в основном контексте страницы,соотношение внешних CSS со всеми в основном контексте страницы,соотношение встроенных CSS со всеми в основном контексте страницы,соотношение внутренних скриптов со всеми в основном контексте страницы,соотношение внешних скриптов со всеми в основном контексте страницы,соотношение встроенных скриптов со всеми в основном контексте страницы,соотношение внешних изображений со всеми в основном контексте страницы,соотношение внутренних изображений со всеми в основном контексте страницы,общее кол-во перенаправлений по внутренним ссылкам в основном контексте страницы,общее кол-во перенаправлений по внешним ссылкам в основном контексте страницы,общее кол-во ошибок по внутренним ссылкам в основном контексте страницы,общее кол-во ошибок по внешним ссылкам в основном контексте страницы,форма входа в основном контексте страницы,соотношение внешних Favicon со всеми в основном контексте страницы,соотношение внутренних Favicon со всеми в основном контексте страницы,наличие отправки на почту в основном контексте страницы,соотношение внешних медиа со всеми в основном контексте страницы,соотношение внешних медиа со всеми в основном контексте страницы,пустой титульник в основном контексте страницы,соотношение небезопасных якорей со всеми в основном контексте страницы,соотношение безопасных якорей со всеми в основном контексте страницы,соотношение внутренних ссылок на ресурсы со всеми в основном контексте страницы,соотношение внешних ссылок на ресурсы со всеми в основном контексте страницы,наличие невидимых в основном контексте страницы,наличие onmouseover в основном контексте страницы,наличие всплывающих окон в основном контексте страницы,наличие событий правой мыши в основном контексте страницы,наличие домена в тексте в основном контексте страницы,наличие домена в титульнике в основном контексте страницы,домен с авторскими правами в основном контексте страницы,кол-во фишинговых слов в тексте в основном контексте страницы,кол-во слов в тексте в основном контексте страницы,соотношение текста со всех изображений с основным текстом в основном контексте страницы,соотношение текста внутренних изображений с основным текстом в основном контексте страницы,соотношение текста внешних изображений с основным текстом в основном контексте страницы,соотношение текста внешних изображений с текстом внутренних изображений в основном контексте страницы,соотношение основного текста с динамически добавляемым текстом страницы,соотношение основного текста с внутреннее добавляемым текстом страницы,соотношение кода в внутренне добавляемом контексте страницы,кол-во полей ввода/вывода в внутренне добавляемом контексте страницы,кол-во всех ссылок во внутренне добавляемом контексте страницы,соотношение внутренних ссылок на сайты со всеми во внутренне добавляемом контексте страницы,соотношение внешних ссылок на сайты со всеми во внутренне добавляемом контексте страницы,соотношение пустых ссылок на сайты со всеми во внутренне добавляемом контексте страницы,соотношение внутренних CSS со всеми во внутренне добавляемом контексте страницы,соотношение внешних CSS со всеми во внутренне добавляемом контексте страницы,соотношение встроенных CSS со всеми во внутренне добавляемом контексте страницы,соотношение внутренних скриптов со всеми во внутренне добавляемом контексте страницы,соотношение внешних скриптов со всеми во внутренне добавляемом контексте страницы,соотношение встроенных скриптов со всеми во внутренне добавляемом контексте страницы,соотношение внешних изображений со всеми во внутренне добавляемом контексте страницы,соотношение внутренних изображений со всеми во внутренне добавляемом контексте страницы,общее кол-во перенаправлений по внутренним ссылкам во внутренне добавляемом контексте страницы,общее кол-во перенаправлений по внешним ссылкам во внутренне добавляемом контексте страницы,общее кол-во ошибок по внутренним ссылкам во внутренне добавляемом контексте страницы,общее кол-во ошибок по внешним ссылкам во внутренне добавляемом контексте страницы,форма входа во внутренне добавляемом контексте страницы,соотношение внешних Favicon со всеми во внутренне добавляемом контексте страницы,соотношение внутренних Favicon со всеми во внутренне добавляемом контексте страницы,наличие отправки на почту во внутренне добавляемом контексте страницы,соотношение внешних медиа со всеми во внутренне добавляемом контексте страницы,соотношение внешних медиа со всеми во внутренне добавляемом контексте страницы,пустой титульник во внутренне добавляемом контексте страницы,соотношение небезопасных якорей со всеми во внутренне добавляемом контексте страницы,соотношение безопасных якорей со всеми во внутренне добавляемом контексте страницы,соотношение внутренних ссылок на ресурсы со всеми во внутренне добавляемом контексте страницы,соотношение внешних ссылок на ресурсы со всеми во внутренне добавляемом контексте страницы,наличие невидимых во внутренне добавляемом контексте страницы,наличие onmouseover во внутренне добавляемом контексте страницы,наличие всплывающих окон во внутренне добавляемом контексте страницы,наличие событий правой мыши во внутренне добавляемом контексте страницы,наличие домена в тексте во внутренне добавляемом контексте страницы,наличие домена в титульнике во внутренне добавляемом контексте страницы,домен с авторскими правами во внутренне добавляемом контексте страницы,кол-во операций ввода/вывода во внутренне добавляемом коде страницы,кол-во фишинговых слов во внутренне добавляемом контексте страницы,кол-во слов во внутренне добавляемом контексте страницы,соотношение основного текста с внешне добавляемым текстом страницы,соотношение кода в внешне добавляемом контексте страницы,кол-во полей ввода/вывода в внешне добавляемом контексте страницы,кол-во всех ссылок во внешне добавляемом контексте страницы,соотношение внутренних ссылок на сайты со всеми во внешне добавляемом контексте страницы,соотношение внешних ссылок на сайты со всеми во внешне добавляемом контексте страницы,соотношение пустых ссылок на сайты со всеми во внешне добавляемом контексте страницы,соотношение внутренних CSS со всеми во внешне добавляемом контексте страницы,соотношение внешних CSS со всеми во внешне добавляемом контексте страницы,соотношение встроенных CSS со всеми во внешне добавляемом контексте страницы,соотношение внутренних скриптов со всеми во внешне добавляемом контексте страницы,соотношение внешних скриптов со всеми во внешне добавляемом контексте страницы,соотношение встроенных скриптов со всеми во внешне добавляемом контексте страницы,соотношение внешних изображений со всеми во внешне добавляемом контексте страницы,соотношение внутренних изображений со всеми во внешне добавляемом контексте страницы,общее кол-во перенаправлений по внутренним ссылкам во внешне добавляемом контексте страницы,общее кол-во перенаправлений по внешним ссылкам во внешне добавляемом контексте страницы,общее кол-во ошибок по внутренним ссылкам во внешне добавляемом контексте страницы,общее кол-во ошибок по внешним ссылкам во внешне добавляемом контексте страницы,форма входа во внешне добавляемом контексте страницы,соотношение внешних Favicon со всеми во внешне добавляемом контексте страницы,соотношение внутренних Favicon со всеми во внешне добавляемом контексте страницы,наличие отправки на почту во внешне добавляемом контексте страницы,соотношение внешних медиа со всеми во внешне добавляемом контексте страницы,соотношение внешних медиа со всеми во внешне добавляемом контексте страницы,пустой титульник во внешне добавляемом контексте страницы,соотношение небезопасных якорей со всеми во внешне добавляемом контексте страницы,соотношение безопасных якорей со всеми во внешне добавляемом контексте страницы,соотношение внутренних ссылок на ресурсы со всеми во внешне добавляемом контексте страницы,соотношение внешних ссылок на ресурсы со всеми во внешне добавляемом контексте страницы,наличие невидимых во внешне добавляемом контексте страницы,наличие onmouseover во внешне добавляемом контексте страницы,наличие всплывающих окон во внешне добавляемом контексте страницы,наличие событий правой мыши во внешне добавляемом контексте страницы,наличие домена в тексте во внешне добавляемом контексте страницы,наличие домена в титульнике во внешне добавляемом контексте страницы,домен с авторскими правами во внешне добавляемом контексте страницы,кол-во операций ввода/вывода во внешне добавляемом коде страницы,кол-во фишинговых слов во внешне добавляемом контексте страницы,кол-во слов во внешне добавляемом контексте страницы,срок регистрации домена,домен зарегестрирован,рейтинг по Alexa,рейтинг по openpagerank,соотношение оставшегося времени действия сертификата,срок действия сертификата,кол-во альтернативных имен в сертификате,TF
0,https://www.adsalecprj.com/incompatible.html,en,0,0.4285714285714285,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,0,0.0,0,0,6,1,0,1,0,0,0,1,2,2,0,1,1,0,0,0.0,0.9437808546238584,1,1,0,6,4.833333333333333,12,3,0,3,0,0.6353248449232778,0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,91,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1103457,4,-1.0,-1,-1,xef=0.054945054945054944;xbb=0.07692307692307693;xbf=0.04395604395604396;xbc=0.08791208791208792;xbd=0.054945054945054944;xab=0.02197802197802198;xba=0.08791208791208792;xac=0.054945054945054944;xaf=0.03296703296703297;appears=0.01098901098901099;using=0.02197802197802198;unsupported=0.01098901098901099;browser=0.02197802197802198;xbe=0.03296703296703297;xaa=0.01098901098901099;xae=0.04395604395604396;chrome=0.02197802197802198;firefox=0.02197802197802198;safari=0.02197802197802198;edge=0.02197802197802198;xad=0.03296703296703297;order=0.01098901098901099;get=0.01098901098901099;better=0.01098901098901099;browsing=0.01098901098901099;experience=0.01098901098901099;strongly=0.01098901098901099;recommend=0.01098901098901099;use=0.01098901098901099;newer=0.01098901098901099;version=0.02197802197802198;etc=0.01098901098901099;upgrade=0.01098901098901099;latest=0.01098901098901099;please=0.01098901098901099;close=0.01098901098901099;compatibility=0.01098901098901099;view=0.01098901098901099;xaecontinue=0.01098901098901099
1,https://www.kutailang.com/,en,0,0.0646387832699619,0,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,1,0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.9908132149326362,0.0,1,0,0,4,3.0,4,1,0,2,0,-1.0,1,0.0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,526,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1,-1,5,0.3927143775720164,90,2,xaa=0.058935361216730035;xbc=0.188212927756654;xef=0.14068441064638784;xbd=0.039923954372623575;xbb=0.10076045627376426;xae=0.060836501901140684;xab=0.019011406844106463;xba=0.09885931558935361;xac=0.026615969581749048;app=0.0038022813688212928;xad=0.043726235741444866;xbe=0.057034220532319393;xbf=0.06463878326996197;xaf=0.049429657794676805;xaabu=0.0019011406844106464;dip=0.0019011406844106464;tmysql=0.0019011406844106464;innodb=0.0019011406844106464;auto=0.0038022813688212928;increment=0.005703422053231939;xaeid=0.0019011406844106464;xafauto=0.0019011406844106464;amysql=0.0019011406844106464;tphp=0.0019011406844106464;csrc=0.0019011406844106464;xaaimg=0.0019011406844106464;aphp=0.0038022813688212928;twordpress=0.0019011406844106464;wordpress=0.0038022813688212928;bcms=0.0019011406844106464;cwp=0.0019011406844106464;category=0.0019011406844106464;cpost=0.0019011406844106464;tag=0.0019011406844106464
2,http://www.ijianji.com/promotion/put-your-head-on-my-shoulder/index.html,en,0,0.0775862068965517,0,0,1,1,72,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,1,0,0,0,1,1,0.0,0,0,13,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0.983074429677364,0.997016954585586,1,0,0,13,3.923076923076923,9,1,0,3,0,0.3338208724081562,0,0.0,32,0.6666666666666666,0.2222222222222222,0.1111111111111111,1.0,0.0,0.0,0.5714285714285714,0.0,0.4285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.8181818181818182,0.1818181818181818,0,0.4545454545454545,0.5454545454545454,1.0,0.0,0,0,0,0,0,0,0,0,230,0.008695652173913,0.008695652173913,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1,13938,4,0.3984819734345351,790,2,poh=0.004310344827586207;rrr=0.004310344827586207;xba=0.0603448275862069;xbb=0.1810344827586207;xac=0.06465517241379311;xaa=0.07327586206896551;xbe=0.10344827586206896;xef=0.11206896551724138;xbc=0.1810344827586207;xae=0.05172413793103448;xbd=0.04741379310344827;xaf=0.034482758620689655;xbf=0.021551724137931036;xab=0.004310344827586207;xad=0.03017241379310345;xcb=0.008620689655172414;xafvip=0.008620689655172414;axxxx=0.008620689655172414
3,https://www.99jianzhu.com/,en,0,0.0311614730878186,0,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,1,0,0.0769230769230769,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.9997844580432382,0.0,1,0,0,2,6.0,9,3,0,2,0,1.0,1,0.0,472,0.9852941176470588,0.0063025210084033,0.0084033613445378,1.0,0.0,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,1.0,0.0,0,0.5,0.5,1.0,0.0,0,0,0,0,1,0,0,0,2118,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1,15324,4,0.2213114824084029,365,2,xbe=0.027384324834749764;xbd=0.08970727101038715;xfe=0.033050047214353166;xcd=0.059490084985835696;xbc=0.15722379603399433;xca=0.10056657223796034;xcf=0.04154863078375826;xea=0.013220018885741265;xaf=0.014636449480642116;www=0.0009442870632672333;jianzhu=0.0009442870632672333;xec=0.019830028328611898;xbb=0.02927289896128423;xed=0.018413597733711047;xcc=0.05712936732766761;xbf=0.03824362606232295;xeb=0.005193578847969783;xfa=0.014636449480642116;xcb=0.033050047214353166;xda=0.011803588290840416;xdd=0.00424929178470255;xba=0.018885741265344664;xae=0.020302171860245515;xfb=0.014636449480642116;xde=0.007554296506137866;xdb=0.027384324834749764;cad=0.00141643059490085;xce=0.03210576015108593;xee=0.009442870632672332;xfc=0.0033050047214353163;xaa=0.012747875354107648;xdc=0.008970727101038715;xac=0.018885741265344664;xdf=0.011803588290840416;xab=0.012747875354107648;xad=0.002360717658168083;ppt=0.0028328611898017;fzt=0.00047214353163361664;xef=0.0018885741265344666;xfd=0.007082152974504249;bim=0.00047214353163361664;xfebim=0.00047214353163361664;xddsu=0.00047214353163361664;xfesu=0.00047214353163361664;cosgriff=0.0009442870632672333;tbc=0.0009442870632672333;xadviceroy=0.00047214353163361664;xfbfrayleon=0.0009442870632672333;dominique=0.00047214353163361664;coulon=0.00047214353163361664;origo=0.00047214353163361664;xfbm=0.00047214353163361664;house=0.00047214353163361664;ninfor=0.00047214353163361664;ikibana=0.00047214353163361664;xddbeck=0.00047214353163361664;ncad=0.00047214353163361664;nae=0.00047214353163361664;nps=0.00141643059490085;nppt=0.00047214353163361664;copyright=0.00047214353163361664;inc=0.00047214353163361664;rights=0.00047214353163361664;reserved=0.00047214353163361664;icp=0.00047214353163361664;xfeqq=0.00047214353163361664
4,https://www.alltobid.com/Error.htm,en,0,0.7777777777777778,0,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,0,0.0,0,0,6,0,0,0,0,0,0,0,1,0,1,3,2,1,0,0.9913852301255808,0.4456095070583082,1,0,0,6,3.1666666666666665,5,2,0,3,0,-1.0,0,0.0,19,0.9473684210526316,0.0526315789473684,0.0,0.8888888888888888,0.0,0.1111111111111111,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,11,0.6363636363636364,0.6363636363636364,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,1,15990,4,0.4445643538457312,481,2,eads=0.05555555555555555;amlh=0.05555555555555555;barre=0.05555555555555555;sars=0.05555555555555555;sram=0.05555555555555555;rts=0.05555555555555555;aces=0.05555555555555555;xef=0.05555555555555555;xbb=0.05555555555555555;xbf=0.16666666666666666;xbd=0.1111111111111111;xac=0.05555555555555555;xae=0.1111111111111111;xad=0.05555555555555555
5,https://www.bengbeng.com/taobaomallgo.php?shopID=1060,en,0,0.0,0,0,1,1,53,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,3,1,0,0,0,1,0,0.0754716981132075,4,0,4,0,0,0,0,0,0,1,4,2,2,2,1,1,0,0.9992000077374036,0.9995288473893862,1,0,0,11,3.272727272727273,4,2,0,3,0,-1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,1,17479,4,0.0767123311996553,364,2,
6,http://atteam.cn/Error/GenericErrorPage.htm?aspxerrorpath=/javascirpt:void(0);,en,0,0.3684210526315789,0,0,1,1,78,0,0,0,0,2,0,0,1,0,0,0,5,1,0,1,0,0,2,2,0,0,0,1,1,0.0128205128205128,1,0,10,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0.9980483781158592,0.9978597789036928,0,0,0,14,4.142857142857143,7,2,0,2,0,0.4872010071338649,0,0.0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,38,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1,19669,3,0.2420476122526636,730,2,xef=0.07894736842105263;xbb=0.2631578947368421;xbf=0.13157894736842105;xad=0.10526315789473684;team=0.05263157894736842;xbc=0.05263157894736842;xaf=0.05263157894736842;xae=0.07894736842105263;atteam=0.02631578947368421;rights=0.02631578947368421;reserved=0.02631578947368421;xba=0.05263157894736842;xacicp=0.02631578947368421;xac=0.02631578947368421
7,https://www.96u.com/news/pc/,en,0,0.0652680652680652,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,1,0,0.0714285714285714,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.9962121264457546,0.9988573512933208,1,0,0,4,3.0,4,2,0,2,-1,-1.0,1,0.0,193,0.7989690721649485,0.1958762886597938,0.0051546391752577,1.0,0.0,0.0,1.0,0.0,0.0,0.9736842105263158,0.0263157894736842,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0263157894736842,0.9736842105263158,0,0.6666666666666666,0.3333333333333333,1.0,0.0,0,0,0,0,1,1,0,2,425,0.0094117647058823,0.0,0.0094117647058823,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,1,19578,4,0.7378129229769452,758,2,eme=0.002331002331002331;soar=0.002331002331002331;aor=0.002331002331002331;bite=0.002331002331002331;xad=0.037296037296037296;xaf=0.11188811188811189;xba=0.11188811188811189;xbd=0.0979020979020979;xab=0.02564102564102564;xbe=0.04195804195804196;xae=0.06526806526806526;xbb=0.13286713286713286;xbdtop=0.002331002331002331;top=0.002331002331002331;xbatop=0.002331002331002331;xbc=0.14685314685314685;xef=0.08857808857808858;ashouyoujiuliu=0.004662004662004662;gmail=0.004662004662004662;xbf=0.04428904428904429;xaa=0.037296037296037296;xac=0.006993006993006993;app=0.006993006993006993;mmoarpg=0.009324009324009324;copyright=0.002331002331002331;www=0.002331002331002331;rights=0.002331002331002331;reserved=0.002331002331002331
8,http://anglo-chinese.com/school/CityofLondonSchoolForGirls.htm,en,0,0.1452145214521452,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,1,1,0.0,0,0,10,0,0,0,0,0,0,1,2,1,1,2,0,2,0,0.9818557886141344,0.97883681954026,0,0,0,10,4.7,7,2,1,2,0,0.3207574867880211,0,0.0,47,0.9787234042553192,0.0212765957446808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,601,0.0083194675540765,0.0083194675540765,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1,20525,4,-1.0,-1,-1,fis=0.0016501650165016502;fee=0.0016501650165016502;haa=0.0016501650165016502;fod=0.0016501650165016502;lad=0.0016501650165016502;ncity=0.0016501650165016502;london=0.009900990099009901;school=0.006600660066006601;girls=0.006600660066006601;xca=0.06435643564356436;xae=0.01485148514851485;xbd=0.04950495049504951;xcc=0.0297029702970297;xfd=0.026402640264026403;anglo=0.0016501650165016502;chinese=0.0033003300330033004;tcity=0.0049504950495049506;xac=0.07920792079207921;xbc=0.052805280528052806;xcb=0.039603960396039604;xde=0.0033003300330033004;xfb=0.01155115511551155;xcd=0.0462046204620462;xea=0.028052805280528052;xda=0.01155115511551155;xeb=0.018151815181518153;xaa=0.009900990099009901;xce=0.06105610561056106;xbb=0.041254125412541254;xcf=0.034653465346534656;xee=0.009900990099009901;xbf=0.05115511551155116;xfa=0.054455445544554455;xfc=0.01155115511551155;xbe=0.019801980198019802;twww=0.0016501650165016502;clsg=0.0033003300330033004;org=0.0033003300330033004;tgirls=0.0016501650165016502;xab=0.0049504950495049506;xed=0.013201320132013201;xba=0.034653465346534656;xdc=0.00825082508250825;xdf=0.0016501650165016502;xec=0.006600660066006601;xdd=0.01155115511551155;level=0.0033003300330033004;xad=0.0049504950495049506;xdb=0.0049504950495049506;xef=0.01155115511551155;xaf=0.00825082508250825;tcorporation=0.0016501650165016502;tlondon=0.0016501650165016502;tena=0.0016501650165016502;tharrop=0.0016501650165016502;gcse=0.0016501650165016502;xfe=0.0049504950495049506;duke=0.0016501650165016502;tof=0.0016501650165016502;edinburgh=0.0016501650165016502;xafs=0.0016501650165016502;taward=0.0016501650165016502;tkatharine=0.0016501650165016502;dyson=0.0016501650165016502;elizabeth=0.0016501650165016502;emanuel=0.0016501650165016502;anne=0.0016501650165016502;farell=0.0016501650165016502;claire=0.0016501650165016502;trayner=0.0016501650165016502;claudia=0.0016501650165016502;winkleman=0.0016501650165016502;dido=0.0016501650165016502;romola=0.0016501650165016502;garai=0.0016501650165016502;dinah=0.0016501650165016502;rose=0.0016501650165016502;sahar=0.0016501650165016502;thashemi=0.0016501650165016502;tschool=0.0016501650165016502;city=0.0016501650165016502;tst=0.0016501650165016502;giles=0.0016501650165016502;terrace=0.0016501650165016502;barbican=0.0016501650165016502;tec=0.0016501650165016502;www=0.0016501650165016502;nanglo=0.0016501650165016502
9,https://www.baobeio.com/detail/profit/43275.html,en,0,0.0666666666666666,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0,0,1,0,0.1041666666666666,5,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.9818447351804542,0.9437808546238584,1,0,0,8,3.875,6,2,0,3,0,-1.0,1,0.0,107,0.822429906542056,0.1775700934579439,0.0,1.0,0.0,0.0,0.4736842105263157,0.0,0.5263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,1.0,0.0,0,0.4411764705882353,0.5588235294117647,1.0,0.0,0,0,0,0,1,0,0,0,255,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,1,20033,4,-1.0,-1,-1,xbd=0.12549019607843137;xbe=0.0392156862745098;xaf=0.08235294117647059;xad=0.054901960784313725;xbb=0.14901960784313725;xbc=0.11764705882352941;xae=0.10980392156862745;xef=0.10588235294117647;xbf=0.0784313725490196;xac=0.023529411764705882;xba=0.058823529411764705;app=0.00784313725490196;xaa=0.0196078431372549;xab=0.01568627450980392;copyright=0.00392156862745098;baobeio=0.00392156862745098;icp=0.00392156862745098
