get_domain,words_raw_extraction,get_cert,extract_all_context_data,remove_JScomments,get_html_from_js,extract_text_context_data,check_Language,image_to_text,tokenize,clear_text,tokenize_url,word_ratio,good_netloc,url_length,count_at,count_semicolumn,count_equal,count_percentage,count_hyphens,count_dots,count_colon,https_token,count_phish_hints,count_redirection,count_external_redirection,random_domain,random_words,domain_in_brand,count_www,length_word_raw,average_word_length,longest_word_length,count_links,urls_ratio,ratio_List,ratio_anchor,count_words,ratio_Txt,count_io_commands,whois_registered_domain,web_traffic,page_rank,valid_cert_period,count_alt_names
0.0,0.009974956512451172,0.0431973934173584,3.362719774246216,0.034964561462402344,0.0019388198852539062,0.0,0.13110733032226562,6.2390382289886475,0.0,0.0,0.000997781753540039,0.0010008811950683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006982088088989258,0.008034706115722656,0.0010533332824707031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04194903373718262,0.5473959445953369,0.14614653587341309,0.06786918640136719,0.0,0.0
0.0,0.02593064308166504,0.1874980926513672,3.5172932147979736,0.1625654697418213,0.07036995887756348,0.0,0.0,0.0,0.0,0.0,0.0039882659912109375,1.6700928211212158,0.005983829498291016,0.0009982585906982422,0.0,0.0,0.0009992122650146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004984855651855469,0.004991054534912109,0.0009930133819580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014997243881225586,0.2654690742492676
0.0,0.015623092651367188,0.13464045524597168,3.5888216495513916,0.2596313953399658,0.06581401824951172,0.0,0.0,4.0281593799591064,0.01296234130859375,0.0,0.0029935836791992188,2.9990320205688477
0.44994425773620605,0.0,0.006983518600463867,0.0,0.0,0.0020024776458740234,0.13164114952087402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07579779624938965,0.02493453025817871,0.06183362007141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019948244094848633,0.022938251495361328,0.1550893783569336,0.05148005485534668,0.0,0.0
0.0,0.0039827823638916016,0.08477330207824707,0.11170315742492676,0.0,0.0,0.0,0.1416780948638916,0.1175384521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015621423721313477,0.03123950958251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7239811420440674,0.16278982162475586,0.06781888008117676,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021943092346191406,0.018949270248413086,0.05784296989440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015957355499267578,0.01595759391784668,0.02094268798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686280250549316,0.0,0.0049860477447509766,0.17054510116577148,0.2326188087463379,0.0,0.0,0.28822922706604004,9.466472864151001,0.0,0.0,0.0,0.3001976013183594,0.0,0.0,0.0,0.000997304916381836,0.0,0.00797724723815918
0.0009980201721191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015957355499267578,0.01595759391784668,0.02094268798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010970115661621094,0.8686280250549316,0.0,0.0049860477447509766,0.17054510116577148,0.2326188087463379,0.0,0.0,0.28822922706604004,9.466472864151001,0.0,0.0,0.0,0.3001976013183594,0.0,0.0,0.0,0.000997304916381836,0.0,0.00797724723815918
0.0009980201721191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006983757019042969,0.011967658996582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388946533203125,0.0,0.0049860477447509766,0.1655573844909668,0.18450546264648438,0.0,0.0,0.28822922706604004,9.466472864151001,0.0,0.0,0.0,0.3001976013183594,0.0,0.0,0.0,0.000997304916381836,0.0,0.00797724723815918
0.0009980201721191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006983757019042969,0.011967658996582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2580294609069824,0.0,0.0049860477447509766,0.1655573844909668,0.18450546264648438,0.0,0.0,0.28822922706604004,9.466472864151001,0.0,0.0,0.0,0.3001976013183594,0.0,0.0,0.0,0.000997304916381836,0.0,0.00797724723815918
0.0009980201721191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006983757019042969,0.011967658996582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2580294609069824,0.0,0.0049860477447509766,0.14461326599121094,0.06981086730957031,0.0,0.0,0.28822922706604004,9.466472864151001,0.0,0.0,0.0,0.3001976013183594,0.0,0.0,0.0,0.000997304916381836,0.0,0.00797724723815918
0.0009980201721191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006983757019042969,0.011967658996582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2580294609069824,0.0,0.0049860477447509766,0.14461326599121094,0.06981086730957031,0.0,0.0,0.28822922706604004,9.466472864151001,0.0,0.0,0.0,0.3001976013183594,0.0,0.0,0.0,0.000997304916381836,0.0,0.00797724723815918
0.0,0.00302886962890625,0.0,1.6038055419921875,0.0,0.0009975433349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894974708557129,0.014960289001464844,0.2872309684753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004987001419067383,0.02429676055908203,0.14951705932617188,0.0644843578338623,0.0,0.0,1.4581942558288574,0.0009992122650146484,0.0,0.0
0.0,0.00302886962890625,0.0,1.6038055419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015626907348632812,0.01562356948852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682887554168701,0.1562669277191162,0.07825255393981934,0.0,0.0,1.4581942558288574,0.0009992122650146484,0.0,0.0,0.1212775707244873,0.0,0.0
0.0,0.0009989738464355469
0.49483728408813477,0.15621376037597656,0.062485694885253906,0.0,0.0,0.0,0.015619516372680664
0.0,0.046864986419677734,0.27289628982543945
0.0,0.046864986419677734,0.27289628982543945
0.0009970664978027344,0.06830430030822754,0.7464721202850342,79.18645191192627,0.0069811344146728516,0.0,0.0,0.9659147262573242,0.16057205200195312,0.029918909072875977,0.0,0.008976221084594727,0.000995635986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02393651008605957,0.1625657081604004,0.1136939525604248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02194070816040039,0.5864322185516357,0.28224754333496094,0.27227115631103516,0.0,0.0
0.0009970664978027344,0.06830430030822754,0.7464721202850342,79.18645191192627,0.0069811344146728516,0.0,0.0,0.9659147262573242,9.43631625175476,0.0,0.0,0.008976221084594727,0.0009961128234863281,0.001992464065551758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026927947998046875,0.02194070816040039,0.08976006507873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015621662139892578,0.015621185302734375,0.15621423721313477,0.0781095027923584,0.0,0.0
0.0009970664978027344,0.06830430030822754,0.7464721202850342,79.18645191192627,0.0069811344146728516,0.0,0.0,0.9659147262573242,9.43631625175476,0.0,0.0,0.008976221084594727,0.0009961128234863281,0.001992464065551758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026927947998046875,0.02194070816040039,0.08976006507873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015621662139892578,0.015621185302734375,0.15621423721313477,0.0781095027923584,0.0,0.0
0.0009970664978027344,0.06830430030822754,0.7464721202850342,79.18645191192627,0.0069811344146728516,0.0,0.0,0.9659147262573242,0.14860224723815918,0.0029914379119873047,0.0,0.002993345260620117,0.0009961128234863281,0.001992464065551758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026927947998046875,0.02194070816040039,0.08976006507873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015621662139892578,0.015621185302734375,0.15621423721313477,0.0781095027923584,0.0,0.0
0.0009970664978027344,0.06830430030822754,0.7464721202850342,79.18645191192627,0.0069811344146728516,0.0,0.0,0.9659147262573242,0.14860224723815918,0.0,0.0,0.002993345260620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026927947998046875,0.02194070816040039,0.08976006507873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015621662139892578,0.015621185302734375,0.15621423721313477,0.0781095027923584,0.0,0.0
0.0009970664978027344,0.06830430030822754,0.7464721202850342,79.18645191192627,0.0069811344146728516,0.0,0.0,0.9659147262573242,0.14860224723815918,0.0,0.0,0.002993345260620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008974790573120117,0.008979558944702148,0.2353665828704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059850215911865234,0.031916141510009766,0.1736292839050293,0.06781506538391113,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388944149017334,0.1406240463256836,0.01595783233642578,0.0,0.003988504409790039,0.0,0.6233344078063965,0.007976055145263672,0.3919525146484375,0.6013925075531006,0.10571694374084473,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388944149017334,0.1406240463256836,0.01595783233642578,0.0,0.003988504409790039,0.0,0.6233344078063965,0.007976055145263672,0.3919525146484375,0.6013925075531006,0.10571694374084473,0.0,0.0
0.0,0.027924537658691406,0.7061104774475098,2.009629011154175,0.0,0.0,0.0
0.0,0.027924537658691406,0.7061104774475098,2.009629011154175,0.0,0.0,0.0,0.4886927604675293,14.52018690109253,0.0059854984283447266,0.05884361267089844,0.0019943714141845703,0.0009963512420654297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00897836685180664,0.00897526741027832,0.2622981071472168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29122328758239746,0.157578706741333,0.07280468940734863,0.0,0.0,0.010968446731567383
0.0,0.027924537658691406,0.7061104774475098,2.009629011154175,0.0,0.0,0.0,0.4886927604675293,14.52018690109253,0.0059854984283447266,0.05884361267089844,0.0019943714141845703,0.0009963512420654297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00897836685180664,0.00897526741027832,0.2622981071472168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29122328758239746,0.157578706741333,0.07280468940734863,0.0,0.0,0.010968446731567383
0.0,0.027924537658691406,0.7061104774475098,2.009629011154175,0.0,0.0,0.0,0.4886927604675293,14.52018690109253,0.0,0.0,0.0009980201721191406,0.0019953250885009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008976936340332031,0.00997304916381836,0.0009968280792236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29122328758239746,0.157578706741333,0.07280468940734863,0.0,0.0,0.010968446731567383
0.0,0.027924537658691406,0.7061104774475098,2.009629011154175,0.0,0.0,0.0,0.4886927604675293,15.058643102645874,0.0,0.0,0.0009963512420654297,0.0009980201721191406,0.0,0.0,0.0010013580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005984783172607422,0.023893117904663086,0.008020639419555664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5259947776794434,0.29683494567871094,0.07579803466796875,0.0,0.0,0.006014585494995117
0.0,0.027924537658691406,0.7061104774475098,2.009629011154175,0.0,0.0,0.0,0.4886927604675293,15.058643102645874,0.0,0.0,0.0009963512420654297,0.0009980201721191406,0.0,0.0,0.0010013580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005984783172607422,0.023893117904663086,0.008020639419555664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5259947776794434,0.29683494567871094,0.07579803466796875,0.0,0.0,0.006014585494995117
0.0,0.0029921531677246094
0.0,0.0,0.0,0.0010356903076171875,0.0009984970092773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059854984283447266,0.22501754760742188,0.009973526000976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030415534973145,0.1592705249786377,0.07643985748291016,0.0,0.0
0.0,0.0,0.0009975433349609375,0.04288768768310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007979393005371094,0.021943330764770508,0.0,0.012000799179077148,0.11565661430358887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03989291191101074,0.3011946678161621,0.19049286842346191,0.1246635913848877,0.0,0.0
0.0,0.0,0.0009975433349609375,0.04288768768310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007979393005371094,0.021943330764770508,0.0,0.012000799179077148,0.11565661430358887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03989291191101074,0.3011946678161621,0.19049286842346191,0.1246635913848877,0.0,0.0,1.3254549503326416,0.01894998550415039,0.0,0.0,0.17553281784057617
0.0,0.011970043182373047,1.0860962867736816,0.0,0.0,0.0,0.006978511810302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007030487060546875,0.020945310592651367,0.04487943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582355499267578,0.039893150329589844,0.1874997615814209
0.0,0.01196908950805664,0.1376333236694336,0.0827784538269043,0.0,0.0,0.0009961128234863281,0.16456103324890137,0.3979358673095703,0.0,0.0,0.003990888595581055,0.0009980201721191406,0.000997304916381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009976863861083984,0.019948482513427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020945072174072266,0.2932164669036865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004987001419067383,0.025931119918823242,9.277122259140015
0.020945072174072266,0.2932164669036865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004987001419067383,0.025931119918823242,9.277122259140015
0.016959667205810547,0.006979942321777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025931119918823242,0.0,0.16156744956970215,0.08752250671386719,0.0,0.0,2.315253973007202,0.00598597526550293,0.0,0.0,0.0,0.0,0.0,0.002991914749145508,0.06183433532714844,0.18650054931640625,0.80784010887146,0.0,0.014959573745727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006983757019042969
0.17253994941711426,0.07480168342590332,0.0,0.0,0.0,0.08377432823181152,0.6981337070465088,0.0,0.0,0.0009968280792236328,0.027924060821533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016953229904174805,0.015008926391601562,0.048819541931152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033910274505615234,0.02892160415649414
0.17253994941711426,0.07480168342590332,0.0,0.0,0.0,0.08377432823181152,0.6981337070465088,0.0,0.0,0.0009968280792236328,0.027924060821533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016953229904174805,0.015008926391601562,0.048819541931152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033910274505615234,0.02892160415649414
0.0,0.029936790466308594,0.33708739280700684,0.07181000709533691,0.0,0.0,0.00396275520324707,0.0318760871887207,0.15659356117248535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011018753051757812,0.012929677963256836,0.006020545959472656,0.0857698917388916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.849916934967041,0.15704774856567383,0.06983828544616699,0.0,0.0,0.0,0.006978511810302734,0.10870766639709473,5.51289176940918,0.007978200912475586,0.0,0.0,0.1845073699951172
0.07904314994812012,0.0,0.0,9.46308946609497,0.0020461082458496094,0.0,0.0,0.13463068008422852,0.0,0.011967658996582031,0.09275031089782715
0.07579803466796875,0.0,0.0,9.46308946609497,0.0020461082458496094,0.0,0.0,0.13463068008422852,0.0,0.011967658996582031,0.09275031089782715,0.0,0.0,0.0,0.0019948482513427734,0.0,0.0009989738464355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011970281600952148,0.021941184997558594,0.1775219440460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235224723815918,0.1541128158569336
