feature,max,min,mean
наличие невидимых в основном контексте страницы,1.2965667247772217,0.0,0.007832127671702726
наличие onmouseover в основном контексте страницы,2.084937572479248,0.0,0.008714440277929565
наличие всплывающих окон в основном контексте страницы,1.0930752754211426,0.0,0.007890310184568629
наличие событий правой мыши в основном контексте страницы,8.669779062271118,0.0,0.008274649261141931
наличие домена в тексте в основном контексте страницы,0.7810633182525635,0.0,0.007880956479248757
наличие домена в титульнике в основном контексте страницы,1.6402404308319092,0.0,0.007530788387188522
кол-во фишинговых слов в тексте в основном контексте страницы,1.5621347427368164,0.0,0.00893862175537188
кол-во слов в тексте в основном контексте страницы,0.0,0.0,0.0
соотношение текста со всех изображений с основным текстом в основном контексте страницы,1.6871507167816162,0.0,0.007729962564622518
соотношение текста внутренних изображений с основным текстом в основном контексте страницы,1.303513526916504,0.0,0.0077365810139749785
соотношение текста внешних изображений с основным текстом в основном контексте страницы,1.124736785888672,0.0,0.007678491621389166
соотношение текста внешних изображений с текстом внутренних изображений в основном контексте страницы,1.267650127410889,0.0,0.007630278176343574
общее кол-во перенаправлений по внутренним ссылкам во внутренне добавляемом контексте страницы,0.9529018402099608,0.0,0.007131456640999986
общее кол-во перенаправлений по внешним ссылкам во внутренне добавляемом контексте страницы,0.7029576301574707,0.0,0.007265010811478718
общее кол-во ошибок по внутренним ссылкам во внутренне добавляемом контексте страницы,10.265639305114746,0.0,0.007581345117766788
общее кол-во ошибок по внешним ссылкам во внутренне добавляемом контексте страницы,1.2809481620788574,0.0,0.0070594425428231146
пустой титульник во внутренне добавляемом контексте страницы,11.563519477844238,0.0,0.007467096730282417
кол-во операций ввода/вывода во внутренне добавляемом коде страницы,3.6723575592041016,0.0,0.03233906995407468
общее кол-во перенаправлений по внутренним ссылкам во внешне добавляемом контексте страницы,1.1247332096099854,0.0,0.006643412055960822
общее кол-во перенаправлений по внешним ссылкам во внешне добавляемом контексте страницы,1.5308847427368164,0.0,0.006509485813889345
общее кол-во ошибок по внутренним ссылкам во внешне добавляемом контексте страницы,1.0045859813690186,0.0,0.00650756087657034
общее кол-во ошибок по внешним ссылкам во внешне добавляемом контексте страницы,0.674055814743042,0.0,0.00658352499463908
пустой титульник во внешне добавляемом контексте страницы,1.2832834720611572,0.0,0.006294183241746087
кол-во операций ввода/вывода во внешне добавляемом коде страницы,1.908306121826172,0.0,0.01903743288165747
срок регистрации домена,171.80940461158752,0.0,3.2336149597398984
домен зарегестрирован,164.514906167984,0.0,2.9978274999802084
рейтинг по Alexa,70.18489575386047,0.0,0.3122643009993085
рейтинг по openpagerank,64.7257022857666,0.0,0.19857673094782424
соотношение оставшегося времени действия сертификата,2.5485281944274902,0.0,0.017123446845714256
срок действия сертификата,1.5009877681732178,0.0,0.015169637336050491
кол-во альтернативных имен в сертификате,2.094945907592773,0.0,0.014361058633985334
